@relation MERGED_STAGGERED_test!-weka.filters.unsupervised.attribute.Remove-R69

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute protrusion numeric
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Happiness_mean numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric
@attribute local_CA_nom {>0<1,>1<2,>4<50,>2<3,>3<4}

@data
1,1,1,1,1,-0.289533,0.578213,-0.287806,-0.28868,0.576486,-0.28868,-0.203157,0.575051,-0.203157,0.20232,0.575051,-0.463848,0.289138,-0.577519,0.288801,0.288388,-0.577182,0.288373,-1.724957,-11.358499,-1.724957,12.728788,-11.358499,13.438125,-5.152486,-10.636748,9.48582,-2.309401,-0.211526,8.824341,-0.16861,-0.250202,-0.036959,0.475695,-0.279541,0.475695,-245.237167,-464.600922,-32.856831,185.827545,-713.052734,432.712952,7.658279,12.388,7.658279,-0.841365,12.388,-1.525803,101,5.320635,20,-2,4,0.866,2,0.4,0.262,-2.45,0.52,1300.917,784.217,945.36,603.883,0.0131,>4<50
1,1,0.75,0,0,0.337649,0.190309,-0.485705,0.274396,-0.65251,0.335861,0.161037,0.900302,-0.366008,0.023599,0.055414,0.161037,-0.173068,-0.37723,0.45079,-0.413887,0.657599,-0.144204,0.070564,5.480074,-8.744169,15.990103,-12.867136,0.070564,0.570622,-10.733644,7.231285,-9.018536,11.379651,0.570622,0.021487,0.424116,-0.29968,0.479559,-0.414605,0.090084,-52.146278,-220.138199,-5.880419,-173.811951,-93.11982,-132.857803,9.183338,3.338953,10.553423,-0.303002,10.725968,9.183338,97,5.684713,11,0,2,0.864,1,0.636,0.557,-1.65,1.78,372.156,217.662,304.112,182.692,0.050636,>2<3
0.666667,0,0,0,0,-0.263701,-0.26382,-0.307322,0.575791,-0.318428,0.57748,0.098656,0.098656,-0.42581,0.466199,-0.748342,0.14786,-0.259104,-0.261155,-0.307062,0.575515,-0.32546,0.577265,1.150168,1.150168,10.747696,-13.625989,14.238138,-13.660182,8.843299,-5.611513,-10.574721,5.528147,-5.031399,6.846187,-0.056086,-0.067176,-0.25725,0.474088,-0.311122,0.471222,-55.816658,57.646759,355.699646,469.156799,255.337051,158.010849,8.926125,8.926125,10.882021,-1.627339,10.980621,-1.147894,98,6.383089,12,1,3,0.823,1,0.917,0.953,-2.07,0,414.248,228.158,313.843,218.214,0.079417,>0<1
1,0.25,0,0,0,0.38287,-0.316631,-0.057077,-0.13607,0.66484,-0.537932,0,0,0,0,0,1,-0.321226,0.242573,0.379287,0.103085,-0.750491,0.346771,-6.811407,7.413718,-1.291759,-1.291759,-13.524714,15.505921,-6.611781,-6.678054,1.722698,-3.026571,1.283831,13.309877,0.449508,-0.168214,-0.009578,-0.258946,0.640739,-0.258946,2121.428467,-772.787537,-772.787537,-772.787537,-3974.373047,4572.351563,7.607881,7.335366,7.335366,7.335366,8.329224,0.529313,98,6.294677,8,-1,1,0.872,0,0.5,0.359,0.71,0,326.473,263.938,222.58,250.05,0.044875,>1<2
0,0,0,0,0,0.479031,0.486777,-0.336992,-0.335082,-0.510594,0.21686,0,0,0,0,0,1,0.473432,0.504677,-0.335667,-0.327316,-0.512319,0.197191,-5.292985,-2.41788,9.531219,-2.418259,14.148609,-13.550703,0.796043,10.291877,4.646708,4.646708,-14.173139,-6.208197,-0.158114,-0.316228,0.158114,0.316228,0.474342,-0.474342,1522.83728,639.873047,-1262.754517,-1262.754517,2521.367676,-214.869766,12.130434,12.404335,4.384377,4.384377,-1.986056,7.668698,98,6.778025,10,-1,1,0.939,0,0.9,0.925,-0.16,0,353.481,225.015,295.092,243.626,0.0925,>0<1
1,1,1,1,1,-0.112758,-0.468145,0.41252,0.058756,-0.487631,0.597257,-0.194779,-0.144664,-0.315775,-0.382278,0.238494,0.799002,0.102688,-0.479215,0.364265,0.053471,-0.57891,0.537701,-1.014081,-7.904608,6.348853,1.762294,-13.587314,14.394856,10.282288,-7.703836,6.08355,3.308509,-11.078305,-0.892206,0.015538,0.389795,-0.304215,-0.077768,0.419359,-0.354269,-150.893402,-446.151306,430.670044,-779.925659,764.419617,135.420532,7.821998,9.908042,4.402069,9.675148,11.463207,1.009008,99,7.414046,27,-3,9,0.875,0,0.037,-0.169,-3.59,0.56,1093.742,657.982,1050.966,843.132,-0.006259,>4<50
1,1,1,0.25,0,-0.142092,0.424151,0.423044,-0.509687,0.315853,-0.511269,0.294266,-0.312423,-0.312423,0.407084,-0.621898,0.407084,0.067578,-0.265353,-0.253542,0.493442,-0.576204,0.53408,7.981024,-12.510717,2.82407,14.594085,-14.548858,1.660395,-13.090898,-5.034654,10.273398,-0.943029,3.25747,5.537712,-0.138319,0.384102,0.384102,-0.138319,0.384102,-0.138319,2945.302734,-1869.671753,733.318359,-468.697601,1773.60022,-468.697601,8.066574,1.210873,1.210873,12.58087,-2.198862,12.58087,99,11.430812,9,2,6,0.588,2,0.444,0.196,-5.39,0,514.011,268.637,310.211,204.724,0.021778,>3<4
1,1,1,1,1,-0.451022,0.531394,-0.449794,0.00314,0.532994,-0.166713,-0.059268,-0.855472,-0.059268,0.041679,0.175871,0.47799,-0.441433,0.542494,-0.464145,-0.110008,0.529288,-0.056196,9.267475,-7.489743,-4.028479,-0.480847,-7.489743,10.221336,-8.070547,8.299617,-3.827906,5.189677,4.851591,-6.442431,-0.226118,0.480616,-0.24205,-0.045249,0.480616,-0.226118,1017.543518,-953.07312,2967.135986,1932.460571,-953.07312,132.235352,7.874475,11.864328,7.874475,6.130859,11.864328,9.261555,101,5.162314,17,2,8,0.713,4,0.412,0.255,-8.26,0,767.135,410.84,668.761,447.006,0.015,>4<50
0,0,0,0,0,0.271255,-0.619589,0.317943,0.243084,0.317762,-0.530453,-0.013139,0.278827,-0.026248,0.056899,-0.026248,0.957845,-0.249514,0.648571,-0.36789,-0.158222,-0.353994,0.48105,-5.085773,17.689253,-11.921289,-1.186047,-11.921289,12.425145,-1.9886,12.546999,-6.386544,-12.225398,-6.386544,14.440087,-0.212877,0.43998,-0.212877,0.146078,-0.273855,0.43998,-596.980286,-2478.880127,1306.078979,257.954956,1306.078979,-1480.141846,10.310518,-5.49344,12.492711,7.537646,12.492711,-4.056377,101,6.446831,5,-2,2,0.891,0,0.8,0.778,-0.89,0,237.401,141.112,171.033,125.349,0.1556,>0<1
0,0,0,0,0,0.566198,-0.148705,-0.382286,0.564311,-0.380398,-0.219121,0,0,0,0,0,1,-0.565428,0.148671,0.381576,-0.56506,0.381208,0.219033,2.71363,13.722458,-0.716887,-7.871658,-0.716887,-7.130655,-7.931567,12.621422,2.701175,-7.931567,2.701175,-2.160638,0.309217,-0.360581,-0.042685,0.477227,-0.247329,-0.360581,-178.570526,-79.175781,-145.112488,-216.398743,-112.648987,-41.366589,9.253158,0.783114,6.737145,9.253158,6.737145,10.371631,98,5.337676,9,0,2,0.821,1,0.889,0.913,-2.42,0,100.588,72.794,72.605,65.138,0.101444,>0<1
0.333333,0,0,0,0,0.563118,0.268618,-0.634423,-0.376774,-0.068679,0.24814,0,0,0,0,0,1,0.615111,0.407404,-0.54359,-0.179644,-0.353496,0.054215,0.35828,-0.698386,-5.974098,-0.571165,-9.732732,16.6181,4.134345,-8.959437,-2.983786,0.848735,-7.326107,14.286249,0.267828,-0.182394,-0.396634,0.009649,-0.396634,0.637107,-824.60321,425.662537,-315.304352,155.496567,-83.511177,-554.342896,8.492065,8.84143,10.623674,6.245896,10.116937,-0.769446,101,6.380801,9,-2,2,0.857,0,0.556,0.537,-1.98,0,292.956,196.935,245.992,204.706,0.059667,>0<1
1,1,0.25,0,0,-0.483378,-0.118297,0.364943,0.402855,-0.55374,0.387617,-0.107037,0.057438,0.332264,0.202477,-0.890421,0.202477,-0.392547,-0.20617,0.563647,0.331428,-0.555575,0.259218,11.191018,-0.569971,-14.700108,-13.225016,16.301838,1.002239,-8.525718,-1.827203,14.031996,5.936993,-15.553062,5.936993,0.43998,0.146078,-0.273855,-0.212877,0.43998,-0.212877,2167.488037,1043.226929,-1319.820557,-138.238083,-2445.61377,-138.238083,1.265001,4.982629,16.008576,11.711698,-2.722029,11.711698,100,6.306288,11,-1,1,0.928,0,0.636,0.541,0.6,0,674.091,371.118,542.812,328.567,0.049182,>2<3
1,0.25,0,0,0,-0.151686,0.390498,-0.510418,0.390229,-0.509124,0.3905,0.219696,-0.417592,0.544779,-0.096946,0.544779,-0.417592,-0.132613,0.408928,-0.490279,0.408928,-0.490279,0.408928,-2.272785,14.102898,6.589342,-12.504398,6.589342,-12.504398,-12.19145,9.134312,-7.605743,2.619372,5.424137,2.619372,0.013006,0.408041,0.013006,0.408041,0.013006,0.408041,17.603876,-2859.424316,-1809.285889,1119.232056,-880.99292,1119.232056,-0.423292,12.048166,-5.781551,12.048166,-5.781551,12.048166,99,5.237041,11,-2,2,0.893,0,0.909,0.913,-0.67,0,429.771,291.757,272.292,171.527,0.083,>1<2
0,0,0,0,0,-0.054943,0.486062,-0.242052,-0.319594,-0.478555,0.609082,-0.109798,-0.05375,-0.13219,-0.263959,-0.328952,0.888649,-0.115088,0.431312,-0.228685,-0.350107,-0.412491,0.675059,-0.178493,10.109412,-0.984259,-12.286003,-11.824548,15.163892,3.621979,-5.802964,9.779426,-11.829559,7.970791,-3.739674,0.097192,0.355285,-0.196172,-0.308669,-0.367025,0.391501,275.584045,-8.408513,899.474792,-301.26889,-632.325378,568.437622,8.780976,8.883513,8.169442,9.23784,10.092023,2.837274,101,4.802627,13,1,5,0.798,1,0.923,0.903,-5.26,0,589.875,322.889,487.434,282.228,0.069462,>0<1
1,1,1,1,0.666667,0.314649,-0.57621,0.221585,0.28305,-0.574427,0.331353,0.008049,0.044489,0.012875,0.994959,0.044489,-0.076604,-0.333279,0.565883,-0.207728,-0.216057,0.575484,-0.384302,-1.726623,-10.827907,-2.701319,12.127918,-10.827907,13.955839,-3.569755,10.392175,-9.969934,-8.41228,10.392175,1.167619,0.011029,-0.258949,-0.095868,0.451406,-0.321547,0.478754,-257.140717,-269.414673,-235.705185,-225.470871,-212.388535,-246.540527,7.154561,12.564827,7.851558,-1.048584,12.564827,-2.090201,99,6.582665,19,-6,6,0.861,0,0.263,0.098,-1.68,0.51,724.61,417.987,529.677,356.572,0.005158,>4<50
1,0.75,0.25,0,0,-0.152885,0.531832,-0.500074,-0.013839,0.533534,-0.398568,0.519737,0.022925,0.808789,-0.172193,0.022925,-0.212207,0.301855,-0.555382,0.462548,0.07818,-0.555382,0.268182,3.117346,-9.214597,11.340201,-6.113821,-9.214597,10.085468,7.773749,-6.639871,13.690811,-12.056473,-6.639871,3.871653,0.318394,-0.236376,0.408735,-0.191036,-0.351282,0.178923,-60.334045,-226.97197,596.547119,304.776611,-421.026794,103.279579,1.291909,12.936835,-3.93005,6.41122,12.936835,-1.600939,97,6.417817,5,-1,3,0.848,0,0.6,0.452,-1.29,0,279.401,166.592,229.226,174.465,0.0904,>2<3
0.666667,0,0,0,0,-0.417317,0.021786,0.59314,-0.300756,-0.383043,0.486189,-0.202921,-0.16571,0.910533,-0.194452,-0.21911,-0.128341,-0.26776,-0.270178,0.737534,-0.349614,-0.22321,0.373228,-11.462406,-0.512705,17.604276,-2.332395,-14.351727,11.054957,8.010964,-1.348361,-15.786804,-4.980339,13.331758,0.772782,0.338739,-0.174517,-0.359974,0.174517,0.359974,-0.338739,-66.495483,-90.292198,-41.95034,-114.824593,-14.242574,-142.551193,-0.429187,6.044259,16.294794,2.450943,-0.816138,11.311495,99,8.105454,11,1,3,0.87,1,0.545,0.5,-1.31,0.02,394.28,219.437,307.802,170.21,0.045455,>0<1
1,0,0,0,0,0.402291,-0.545687,0.4923,-0.527149,0.042985,0.13526,0,0,0,0,0,1,0.144212,-0.545182,0.369793,-0.54843,0.094248,0.48536,0.272733,6.536547,-0.962457,-12.752574,-9.230925,16.136676,6.038102,-4.81477,-10.792826,0.939455,11.58737,-2.957332,-0.045249,0.480616,-0.24205,0.480616,-0.226118,-0.226118,-81.35424,-25.011715,-139.458893,98.711823,33.073212,-205.061478,7.295559,11.855488,5.550166,11.855488,9.775982,1.733248,98,6.703114,6,1,1,0.812,1,0.5,0.389,-2.22,0,251.789,157.766,194.681,117.054,0.064833,>1<2
1,1,1,1,1,-0.25481,-0.229706,0.56734,-0.336239,0.582375,-0.32896,0,0,0,0,0,1,-0.184314,-0.167989,0.563538,-0.355456,0.563783,-0.419562,1.903848,-1.453776,-7.761084,0.251309,-8.71955,15.779253,10.343513,5.750959,-8.872063,-0.395287,1.072097,-7.899219,-0.226118,-0.045249,0.480616,-0.24205,0.480616,-0.226118,632.371033,-1793.322266,-488.920105,2700.489746,-488.920105,1603.904419,5.788232,6.334952,12.515588,4.655521,12.515588,1.221054,99,11.745975,21,2,4,0.854,1,0.19,0.025,-3.35,0.51,1542.615,1068.998,0,0,0.00119,>4<50
1,0,0,0,0,-0.279863,0.561784,-0.296697,-0.280974,-0.296741,0.592491,-0.017644,-0.001486,-0.028183,-0.021801,-0.028183,0.998811,-0.228708,0.561815,-0.328462,-0.254562,-0.337718,0.587635,-2.542746,13.920231,-11.652568,-3.176157,-11.652568,15.103808,6.678346,13.166126,-10.90482,-2.189558,0.056546,-6.80664,0.078997,0.447947,-0.249428,-0.179962,-0.311906,0.447947,-2532.455811,-639.678345,1274.58313,-1527.950562,1274.58313,220.289474,6.094908,-2.645691,12.648022,8.818926,12.648022,-2.624528,99,6.573298,10,-1,3,0.792,1,0.6,0.667,0.17,0.59,397.262,260.249,299.446,204.176,0.0667,>1<2
0.666667,0,0,0,0,0.334179,-0.532864,-0.349491,0.310355,-0.303958,0.54178,0,0,0,0,0,1,0.204201,-0.402423,-0.272789,0.176918,-0.421899,0.715992,-6.211112,12.292392,-9.399058,-0.269191,-9.399058,12.986026,-11.260244,-3.238153,-3.238153,5.705809,-3.238153,15.268895,0.308447,-0.308447,-0.141092,0.308447,-0.308447,0.423276,63.556725,-11.451737,-176.185562,-88.776855,228.221069,140.853027,5.786171,12.937796,12.937796,8.462636,12.937796,-1.595788,101,4.764705,9,-2,4,0.759,1,0.667,0.685,-3.2,0,403.561,258.839,304.758,191.943,0.076111,>0<1
0,0,0,0,0,-0.445747,0.425508,-0.443974,0.424524,-0.328101,0.36779,-0.226263,0.409103,-0.226263,0.409103,-0.627859,0.410698,0.434253,-0.403977,0.449521,-0.405195,0.336324,-0.410926,-3.669713,-11.493694,13.962562,-4.460905,11.31389,-5.65214,-9.755031,9.312375,-0.35547,9.312375,-3.612384,-4.901866,-0.26751,0.308391,-0.26751,0.308391,-0.26751,0.308391,31.231768,158.99234,290.725372,439.650818,-249.416443,-100.499313,2.520583,12.496114,2.520583,12.496114,-2.412526,10.745414,101,6.197636,9,0,2,0.84,0,0.889,0.87,0.1,0,501.582,243.866,460.869,269.284,0.096667,>0<1
0,0,0,0,0,-0.306383,-0.05589,-0.323889,0.589893,-0.423826,0.520095,0.022459,0.165089,0.007637,0.384916,-0.86266,0.282559,-0.207632,0.026504,-0.316146,0.552185,-0.551775,0.496864,2.258602,-0.852662,8.228412,-12.139161,12.858205,-10.353396,-1.846048,4.698315,-6.235088,1.103398,13.063759,-10.784337,-0.293582,0.086604,-0.240608,0.401014,-0.396484,0.361918,-155.740356,-187.625793,-85.756165,-220.506012,-257.646362,-122.863182,6.371043,6.999284,9.413251,8.204517,5.9077,7.967723,97,5.071479,17,1,3,0.943,0,0.941,0.969,-0.37,0,881.894,542.12,716.768,552.101,0.057,>0<1
1,1,1,0,0,-0.288671,-0.288677,-0.288679,0.576315,-0.288673,0.578384,0.035397,0.035397,0.035397,0.996863,0.035397,0.035397,-0.268452,-0.245205,-0.292419,0.575171,-0.345426,0.576331,0,-0,-0,-15.716234,0,15.716234,11.162177,8.104853,-1.363027,0.519844,-6.674525,-11.749322,0.021288,-0.208669,-0.305938,0.460896,-0.208669,0.460896,264.380035,-600.775513,2167.987549,-1661.459839,1157.88501,-1661.459839,7.35433,10.260799,11.998332,-2.388424,8.73636,-2.388424,98,6.592425,10,1,3,0.828,1,0.7,0.594,-2.65,0,554.262,300.641,469.954,280.965,0.0594,>3<4
1,1,0.5,0,0,0.259533,0.277863,-0.604264,0.315699,0.299657,-0.548489,-0.101015,-0.097446,-0.973685,-0.097446,-0.091966,-0.119516,-0.238032,-0.332026,0.646294,-0.334179,-0.238766,0.496708,-2.036533,2.810441,14.592171,-14.434522,-13.549263,12.617706,2.405476,-9.804068,-8.114736,-4.147214,12.840644,6.819898,0.011707,-0.220721,0.46515,-0.220721,-0.326967,0.46515,689.842651,-216.104111,-465.868134,4.844676,219.105209,440.056915,6.375128,12.351216,2.714846,12.351216,9.186973,2.265548,101,4.323928,10,-2,2,0.901,0,0.6,0.407,0.98,0,138.638,99.616,96.309,73.909,0.0407,>2<3
1,1,1,1,0.333333,-0.115505,0.505331,-0.115059,-0.420079,-0.442628,0.58794,0.073648,-0.093778,0.073648,0.190028,-0.971671,0.01013,0.288136,0.288645,0.288185,-0.548308,-0.605449,0.288791,-0.406455,10.212044,-0.406455,-10.347424,-12.99705,13.945338,8.478668,8.036239,-3.489791,2.258414,-2.238361,-13.045168,-0.064074,0.45292,-0.009014,-0.278022,-0.379513,0.586922,-93.658722,-78.533531,-115.154289,-86.332008,-100.219383,-107.296318,6.708846,8.988494,6.708846,6.720021,4.761792,6.162934,99,9.360794,11,-1,3,0.818,1,0.545,0.452,-1.38,0,856.788,570.45,568.999,417.024,0.041091,>4<50
1,0.25,0,0,0,-0.44229,0.334171,-0.460868,0.142613,0.642765,-0.216391,0,0,0,0,0,1,0.572948,-0.049752,0.540199,-0.360824,-0.336391,-0.36618,2.313444,-9.180595,-0.544049,3.347285,-11.735838,15.799752,-8.456546,4.089518,0.158531,-2.926373,-6.537004,13.671873,-0.230845,0.244618,-0.15375,0.105254,0.507814,-0.492783,-201.380539,482.546448,334.72702,77.176575,203.992996,-53.560349,8.949029,10.137508,8.949029,8.779596,10.922506,0.306406,99,6.028219,9,2,4,0.807,1,0.556,0.392,-2.3,0,173.403,92.529,152.867,98.092,0.043556,>1<2
1,0.75,0,0,0,0.393049,0.398609,0.365963,-0.517968,-0.120044,-0.519609,-0.295659,-0.312288,-0.579883,0.433767,0.320731,0.433331,-0.269231,-0.337703,-0.484887,0.558602,0.017452,0.515766,1.877747,6.215061,15.40676,-9.350605,-4.798358,-9.350605,10.788362,9.101952,-1.042816,-10.940029,-8.101183,0.193714,0.402146,0.402146,0.402146,0.070321,0.070321,0.070321,-1247.399414,-2415.804199,1203.504028,-21.407803,2367.82959,-21.407803,0.145067,-1.360261,-4.210693,12.22611,5.902862,12.22611,99,5.146322,10,-1,3,0.855,1,0.6,0.545,-0.73,0,352.355,233.693,254.794,180.231,0.0545,>1<2
0.666667,0,0,0,0,-0.361453,0.582776,-0.235738,0.051323,-0.503653,0.466745,-0.281656,0.713135,-0.190002,-0.056091,-0.514402,0.329017,-0.294708,0.629521,-0.266041,-0.098298,-0.452128,0.481654,-11.67952,16.55116,-2.058885,0.912992,-15.771756,12.046009,12.06542,-7.395357,-0.500796,3.228963,-14.670226,7.271995,-0.293582,0.401014,-0.240608,0.086604,-0.396484,0.361918,291.653076,-636.359375,547.518311,-154.174515,-380.510468,65.312416,1.36065,16.727588,1.321104,5.291255,-2.86043,10.844161,96,5.671526,5,-1,1,0.883,0,0.8,0.545,0.18,0,236.198,131.403,161.538,97.685,0.109,>0<1
1,1,0.25,0,0,-0.286627,-0.291021,-0.28197,0.57727,-0.295028,0.577376,-0.22251,-0.201771,-0.179278,0.904479,-0.234956,-0.065964,-0.308745,-0.266497,-0.235279,0.566231,-0.340371,0.584662,1.900217,10.267434,0.769319,-13.774656,14.353263,-13.515578,11.576165,1.729483,-10.836049,7.147589,-8.530185,-1.087003,-0.220721,-0.220721,0.011707,0.46515,-0.326967,0.46515,-124.906509,-137.05101,-111.254997,-148.765869,-160.82338,-174.636795,5.091707,8.462738,4.422791,9.470701,4.219075,10.49207,100,7.897297,9,-1,3,0.837,0,0.333,0.12,-0.65,0,549.727,282.769,488.442,305.771,0.013333,>2<3
0.333333,0,0,0,0,0.379463,0.282512,-0.482606,0.03517,-0.616699,0.402159,0,0,0,0,0,1,-0.358993,-0.223685,0.323324,0.320491,0.522589,-0.583727,0.941499,-0.044009,-8.628814,2.621403,-10.834118,15.94404,-9.54415,1.868879,-0.315517,10.885888,6.131169,-9.026269,0.159959,0.188001,-0.262891,-0.178902,-0.39139,0.604779,-122.851936,86.643547,-57.297398,10.263453,-190.440979,-266.798523,8.280319,8.177156,10.714836,8.946712,10.976324,-1.323846,99,8.238381,13,0,2,0.885,0,0.923,0.961,-1.42,0,596.376,388.051,438.541,322.772,0.073923,>0<1
0,0,0,0,0,-0.27026,0.598139,-0.288411,-0.304109,-0.291063,0.555704,0.048923,0.994222,0.045057,0.045057,0.039121,0.059485,-0.298514,0.631321,-0.27687,-0.276902,-0.298527,0.519493,-2.04064,14.789919,2.394029,-14.326681,-13.597647,12.78102,-11.799548,3.455551,-5.697499,-5.697499,13.123864,6.615131,0.011707,0.46515,-0.220721,-0.220721,-0.326967,0.46515,587.716248,1963.624268,-641.883301,-16.038044,1213.508423,-1392.248535,6.452687,2.905573,12.34562,12.34562,9.076492,2.066453,101,4.865555,19,-1,5,0.85,3,0.895,0.876,-1.2,0,726.003,426.116,685.657,527.111,0.046105,>0<1
0,0,0,0,0,0.566198,-0.148705,-0.382286,0.564311,-0.380398,-0.219121,0,0,0,0,0,1,-0.565428,0.148671,0.381576,-0.56506,0.381208,0.219033,2.71363,13.722458,-0.716887,-7.871658,-0.716887,-7.130655,2.865339,12.621422,-3.762398,2.865339,-3.762398,-10.827305,0.309217,-0.360581,-0.042685,0.477227,-0.247329,-0.360581,-178.570526,-79.175781,-145.112488,-216.398743,-112.648987,-41.366589,9.253158,0.783114,6.737145,9.253158,6.737145,10.371631,98,6.01672,9,0,2,0.825,1,0.889,0.933,-1.83,0,121.389,90.334,93.596,88.828,0.103667,>0<1
1,0.75,1,1,0.666667,-0.288674,-0.288676,-0.288676,0.576353,-0.288674,0.578346,0.011739,0.011739,0.011739,0.999655,0.011739,0.011739,-0.301506,-0.275932,-0.310097,0.57658,-0.266426,0.57738,-0.95085,9.235335,13.81308,-10.269293,-1.55898,-10.269293,7.090281,11.814138,-13.203591,-4.716693,-1.222798,0.238663,-0.220721,-0.220721,-0.326967,0.46515,0.011707,0.46515,-2667.234131,-1548.276001,1918.99292,587.405334,-556.934875,587.405334,4.206713,5.74675,1.724058,11.602919,2.839971,11.602919,102,7.459994,10,0,2,0.895,0,0.7,0.655,-1.99,0,625.607,362.794,475.616,284.743,0.0655,>4<50
0,0,0,0,0,-0.310713,-0.31224,-0.382221,0.641336,-0.120048,0.483887,0.063408,0.989898,0.063408,0.063408,0.063408,0.063408,-0.286636,-0.305767,-0.360173,0.691166,-0.171573,0.432983,-1.002073,-13.862992,-1.683807,14.808885,-5.998106,7.738094,-0.108992,2.91159,6.566338,-13.259478,10.336592,-6.44605,-0.045249,-0.226118,-0.24205,0.480616,-0.226118,0.480616,-596.921204,377.77301,140.047836,646.515137,-90.47757,-328.197784,9.42065,8.074269,8.725753,3.454286,9.363867,9.214509,99,8.472668,16,0,6,0.838,0,0.938,0.942,-4.69,0,732.341,422.684,604.334,434.453,0.058875,>0<1
0,0,0,0,0,0.479031,0.486777,-0.336992,-0.335082,-0.510594,0.21686,0,0,0,0,0,1,0.473432,0.504677,-0.335667,-0.327316,-0.512319,0.197191,-5.292985,-2.41788,9.531219,-2.418259,14.148609,-13.550703,-10.221184,1.669512,8.67439,-4.688303,-3.168676,7.734261,0.158114,0.316228,-0.158114,-0.316228,-0.474342,0.474342,1522.83728,639.873047,-1262.754517,-1262.754517,2521.367676,-214.869766,12.130434,12.404335,4.384377,4.384377,-1.986056,7.668698,98,7.012252,10,-1,1,0.941,0,0.9,0.925,-0.16,0,361.211,230.284,304.109,251.474,0.0925,>0<1
0.333333,0,0,0,0,-0.483378,-0.118297,0.364943,0.402855,-0.55374,0.387617,-0.107037,0.057438,0.332264,0.202477,-0.890421,0.202477,-0.392547,-0.20617,0.563647,0.331428,-0.555575,0.259218,11.191018,-0.569971,-14.700108,-13.225016,16.301838,1.002239,-8.525718,3.720569,0.292087,10.033062,-15.553062,10.033062,0.43998,0.146078,-0.273855,-0.212877,0.43998,-0.212877,2167.488037,1043.226929,-1319.820557,-138.238083,-2445.61377,-138.238083,1.265001,4.982629,16.008576,11.711698,-2.722029,11.711698,101,4.973738,11,-1,1,0.916,0,0.636,0.5,0.6,0,555.873,329.032,436.306,246.086,0.045455,>0<1
1,1,1,0.75,0,0.428601,0.095471,0.300118,-0.299875,-0.757,0.232685,0,0,0,0,-1,0,0.587538,-0.074329,0.274429,-0.273238,-0.68557,0.17117,-6.241815,-1.936852,-2.526162,2.928305,15.635014,-7.85849,-5.02617,-8.365087,-2.879982,4.435082,14.716139,-2.879982,-0.32626,0.283363,-0.141681,0.283363,0.652521,-0.141681,-1628.95752,182.450485,1275.330078,-708.678345,-2668.8396,1275.330078,12.748219,8.57968,11.452554,5.13456,-1.750499,11.452554,99,7.049941,15,-3,5,0.868,0,0.333,0.133,-2.8,0,603.012,362.881,463.447,356.045,0.008867,>3<4
1,1,1,0,0,0.288673,0.288676,-0.576486,0.288673,0.288676,-0.578213,0.171637,0.620558,-0.176069,0.171637,-0.712859,-0.129695,-0.288674,-0.288676,0.577097,-0.288674,-0.288676,0.577603,-1.093671,11.820196,-10.928408,-1.093671,12.223963,-10.928408,-5.193398,6.484911,11.500841,-9.526732,-8.757211,5.491589,-0.045249,-0.226118,0.480616,-0.24205,-0.226118,0.480616,-2464.80542,985.671448,-182.860229,2098.572266,-1351.6427,-182.860229,9.300496,10.060362,1.749757,9.300496,9.547951,1.749757,101,5.333028,13,-1,3,0.866,1,0.538,0.377,-1.86,0,527.418,289.985,508.653,395.642,0.029,>3<4
