@relation 'new_2-weka.filters.unsupervised.attribute.Remove-R50,54-58,60-62,82,84-85-weka.filters.unsupervised.attribute.NumericToNominal-R53-weka.filters.unsupervised.attribute.Remove-R73-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R67-70-weka.filters.unsupervised.attribute.Remove-R57-weka.filters.unsupervised.attribute.Remove-R1'

@attribute LLE1 numeric
@attribute LLE2 numeric
@attribute LLE3 numeric
@attribute LLE4 numeric
@attribute LLE5 numeric
@attribute LLE6 numeric
@attribute LTSA1 numeric
@attribute LTSA2 numeric
@attribute LTSA3 numeric
@attribute LTSA4 numeric
@attribute LTSA5 numeric
@attribute LTSA6 numeric
@attribute Mod_LLE1 numeric
@attribute Mod_LLE2 numeric
@attribute Mod_LLE3 numeric
@attribute Mod_LLE4 numeric
@attribute Mod_LLE5 numeric
@attribute Mod_LLE6 numeric
@attribute Isomap1 numeric
@attribute Isomap2 numeric
@attribute Isomap3 numeric
@attribute Isomap4 numeric
@attribute Isomap5 numeric
@attribute Isomap6 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute SE1 numeric
@attribute SE2 numeric
@attribute SE3 numeric
@attribute SE4 numeric
@attribute SE5 numeric
@attribute SE6 numeric
@attribute tSNE1 numeric
@attribute tSNE2 numeric
@attribute tSNE3 numeric
@attribute tSNE4 numeric
@attribute tSNE5 numeric
@attribute tSNE6 numeric
@attribute blosum62_val1 numeric
@attribute blosum62_val2 numeric
@attribute blosum62_val3 numeric
@attribute blosum62_val4 numeric
@attribute blosum62_val5 numeric
@attribute blosum62_val6 numeric
@attribute tip_pos numeric
@attribute tip_res {S,D,R,W,F,P,G,Y,H,V,E,I,L,N,A,C,T,Q,K,M}
@attribute protrusion numeric
@attribute local_CA_nom {1,2,3,4,5}
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute simlength numeric

@data
-0.287866,0.402414,0.110144,-0.457628,-0.386777,0.619713,-0.17984,-0.161251,-0.139998,-0.182589,-0.246297,0.909975,-0.180929,0.289833,0.055823,-0.3863,-0.483507,0.70508,-1.295548,6.841331,-0.277208,-6.323749,-14.259165,15.314338,-3.947619,-10.002295,5.729374,-6.207354,0.884402,13.543492,0.086604,-0.240608,-0.293582,0.361918,0.401014,-0.396484,11.202312,-23.384916,-59.028778,46.8587,-99.332542,87.118851,8.253118,4.744731,10.684143,7.829541,10.28242,2.147861,101,D,5.145441,2,13,2,4,1,0.385,0.151,0.16,0,301.68,176.959,299.605,224.241,0.011615
0.44417,0.3033,-0.566879,-0.558974,0.137558,0.240825,0,0,0,0,0,1,-0.315278,-0.071385,0.579122,0.519797,-0.221447,-0.490809,3.307002,-1.053513,-9.817929,2.417683,-10.149251,15.296008,-2.068599,9.406553,-8.87316,5.45751,-7.14815,3.225847,0.33716,0.070293,-0.234248,-0.373387,-0.230606,0.573088,230.130661,585.295288,398.873108,57.743805,-140.982376,-473.872192,6.58006,6.326957,12.137314,12.137314,9.828492,0.479733,99,Y,5.963834,1,9,-1,1,0,0.556,0.491,0.53,0,340.478,243.646,253.337,178.383,0.054556
0.039491,-0.391791,0.502438,-0.323716,-0.399339,0.572916,-0.17209,-0.191574,-0.153401,-0.184525,-0.21045,0.912039,-0.213801,-0.2859,0.431534,-0.305452,-0.324674,0.698294,0.005283,-10.972779,9.910125,-1.771082,-11.095052,13.923505,10.421042,-11.345226,7.030654,-2.936637,-7.322198,4.152365,0.086604,-0.293582,0.361918,-0.240608,-0.396484,0.401014,1633.607666,-69.653709,-1240.279785,1012.577454,-619.118958,463.155548,7.873166,10.044231,8.78619,6.052998,10.399891,2.861933,100,F,6.832793,2,11,-1,3,0,0.455,0.271,-1.09,0,754.575,392.167,642.011,407.388,0.024636
-0.304392,0.654068,-0.253857,-0.294922,-0.293065,0.492169,0.211969,-0.911577,0.166932,0.210592,0.16346,0.158624,-0.350568,0.64984,-0.202028,-0.416815,-0.147783,0.467354,-7.79506,16.392318,-5.136601,-13.558507,-1.141928,11.239779,3.896249,-15.354294,7.927482,12.67048,-0.213788,-8.926129,-0.27403,0.475346,-0.065984,-0.27403,-0.065984,0.475346,190.994812,-45.014904,-263.38797,-152.52507,-388.742279,65.826874,2.86935,16.635155,6.059406,0.485673,2.274668,10.215346,101,A,5.585726,1,4,0,0,0,0.5,0.214,0.8,0,183.032,116.005,124.758,96.93,0.0535
0.431288,0.28081,-0.556285,0.163958,-0.576824,0.257052,0,0,0,0,0,1,0.503041,0.260888,-0.527791,0.149059,-0.582417,0.19722,0.713899,-6.298082,2.914882,1.776484,12.172471,-11.279654,5.294351,-11.538097,-1.1672,-1.768931,-4.615227,13.795104,-0.292153,-0.32363,0.379392,0.01181,0.435614,-0.237715,-519.887146,-2649.38501,634.92627,1978.459839,634.92627,-1520.116577,6.889576,7.566992,12.528011,5.825334,12.528011,-0.882493,99,Y,5.289474,2,9,-1,3,0,0.556,0.537,-0.39,0.52,314.731,215.708,248.26,209.715,0.059667
0.512573,-0.30869,-0.46935,-0.367004,0.107683,0.524787,0,0,0,0,1,0,0.505754,-0.379105,-0.347611,-0.388741,0.037765,0.571938,0.266692,5.074997,-7.612827,-12.065836,14.070282,0.266692,8.287089,2.335032,-4.756365,-2.288282,-11.864563,8.287089,0.063834,0.280939,-0.203976,-0.428938,0.644632,-0.095118,163.366974,82.567825,7.826862,120.510086,45.784245,-34.983284,9.084796,10.223305,5.044589,1.414387,9.653385,9.084796,99,G,6.463947,2,14,-2,4,2,0.357,0.212,-2.72,1.78,753.636,439.136,602.755,416.028,0.015143
-0.152635,0.299498,0.760185,-0.328217,-0.419557,-0.159274,0,0,0,0,0,1,-0.471042,0.130619,0.524844,-0.621466,0.262523,0.174523,-0.009562,-0.464218,-6.171256,-0.172121,-8.978977,15.796134,-4.611057,5.551833,-1.094291,10.525425,3.101317,-13.473227,0.179737,-0.179737,-0.507891,0.507891,-0,0,-415.731476,86.885399,-154.501938,-277.318909,-35.663902,225.44989,5.573935,6.492961,10.640526,7.320761,10.920036,1.90434,97,R,6.00402,1,7,1,1,0,0.714,0.756,-0.67,0,249.156,147.502,184.677,107.169,0.108
-0.325833,0.141336,-0.461508,0.643029,-0.350206,0.353181,-0.056632,-0.178265,0.250594,-0.740457,0.148722,0.57604,-0.177943,-0.023696,-0.44531,0.510866,-0.431574,0.567656,0.812684,3.528324,7.470349,-12.871005,13.382403,-12.322755,-6.257972,3.108491,-3.04659,13.074759,6.802029,-13.680717,0.097192,-0.196172,0.355285,-0.367025,0.391501,-0.308669,-0.767391,429.85379,133.929611,-296.682678,272.830505,-139.665192,8.135544,9.235992,9.624017,4.535994,9.248297,2.70356,101,D,4.649657,2,11,0,2,0,0.455,0.254,-0.09,0.51,357.734,187.431,304.243,187.317,0.023091
0.271255,-0.619589,0.317943,0.243084,0.317762,-0.530453,-0.013139,0.278827,-0.026248,0.056899,-0.026248,0.957845,-0.249514,0.648571,-0.36789,-0.158222,-0.353994,0.48105,-5.085773,17.689253,-11.921289,-1.186047,-11.921289,12.425145,4.0114,16.643068,-4.166303,-2.176473,0.128396,-14.440087,-0.212877,0.43998,-0.212877,0.146078,-0.273855,0.43998,-596.980286,-2478.880127,1306.078979,257.954956,1306.078979,-1480.141846,10.310518,-5.49344,12.492711,7.537646,12.492711,-4.056377,101,D,6.496726,1,5,-2,2,0,0.8,0.778,-0.89,0,177.086,105.413,141.765,102.596,0.1556
-0.310713,-0.31224,-0.382221,0.641336,-0.120048,0.483887,0.063408,0.989898,0.063408,0.063408,0.063408,0.063408,-0.286636,-0.305767,-0.360173,0.691166,-0.171573,0.432983,-1.002073,-13.862992,-1.683807,14.808885,-5.998106,7.738094,-9.104212,1.929971,9.148327,7.751908,-7.104806,-2.621188,-0.045249,-0.226118,-0.24205,0.480616,-0.226118,0.480616,-596.921204,377.77301,140.047836,646.515137,-90.47757,-328.197784,9.42065,8.074269,8.725753,3.454286,9.363867,9.214509,99,T,8.430802,1,16,0,6,0,0.938,0.942,-4.69,0,726.083,416.888,603.869,434.198,0.058875
0.287235,-0.420368,0.286,-0.336422,0.606056,-0.422501,0.007668,0.008496,0.007668,0.849421,0.006604,0.527494,-0.349354,0.339572,-0.237591,0.445469,-0.593077,0.394981,-0.490641,0.280077,-0.490641,16.52319,-5.936262,-9.885723,4.516954,-10.113351,4.516954,-2.555106,10.587443,-6.952894,-0.182394,0.267828,0.009649,0.637107,-0.396634,-0.396634,488.474518,-382.683075,-110.184814,-663.692078,170.815598,-981.374268,6.724754,7.538626,6.724754,0.725402,10.875593,10.490455,101,G,4.320039,1,4,1,1,0,0.25,0.045,-1.97,0.05,233.391,147.006,171.319,118.669,0.01125
-0.21915,-0.348346,0.641978,-0.37303,-0.193346,0.491893,-0.252732,-0.31123,0.759125,-0.336268,-0.193986,0.33509,-0.105825,-0.415818,0.607166,-0.510237,-0.007546,0.432258,-2.112973,-12.101959,17.209634,-15.065874,-0.569138,12.640309,-3.634621,12.126804,8.570973,-8.325926,-12.043717,3.306486,-0.179962,-0.249428,0.447947,-0.311906,0.078997,0.447947,-242.167709,-987.345825,-591.952759,97.034012,842.278076,446.83316,-0.875369,-4.767218,16.309628,-5.322805,0.160838,10.3554,101,A,6.062241,2,6,-1,1,0,0.833,0.842,-0.18,0,182.59,113.989,138.036,104.99,0.140333
0.009165,-0.44372,0.501251,-0.188818,-0.443254,0.565376,-0.161301,-0.187198,-0.172301,-0.208859,-0.182633,0.912291,-0.050001,-0.478046,0.479123,-0.030766,-0.4775,0.55719,-1.995231,-10.622389,11.777243,-2.801363,-10.622389,14.264129,-1.838196,4.728856,11.618589,-6.417663,4.728856,-12.820443,0.030895,-0.345561,0.365783,-0.154835,-0.360243,0.416026,36.042587,57.451954,15.266449,81.662712,-6.131621,-30.350897,6.226216,12.670455,-1.427987,8.855958,12.670455,-1.849921,99,Y,5.674689,2,15,-2,4,0,0.4,0.236,-0.67,0.08,719.888,482.624,479.111,358.947,0.015733
0.261023,-0.265945,-0.647134,0.415718,0.465737,-0.229399,-0.255711,-0.193316,0.908647,-0.180684,-0.144568,-0.134368,-0.350084,0.510043,0.577785,-0.375459,-0.377188,0.014903,-8.089751,10.073783,13.485608,-9.879665,-1.840171,-3.749803,-7.670927,3.643651,7.441936,-2.724305,10.820615,-11.51097,0.413911,-0.395601,-0.409998,0.259361,0.184154,-0.043721,-49.985844,-72.44252,-64.043625,-42.361778,-34.39365,-56.743656,8.544096,1.302488,4.953104,8.937195,7.740237,9.842543,99,E,7.508454,1,19,4,8,0,0.947,0.934,-5.33,0,675.104,373.026,579.833,386.65,0.049158
0.433974,-0.305615,0.422418,-0.455383,0.357213,-0.452608,-0.548661,0.377732,-0.41281,0.407776,-0.231482,0.407446,0.580057,-0.316019,0.347421,-0.438123,0.256836,-0.430172,13.268086,-8.973775,10.314224,-11.787522,3.648599,-6.469611,-8.820799,3.492624,-12.508152,4.558761,11.028205,2.24936,0.377744,0.154843,0.377744,0.154843,0.377744,0.154843,534.769775,-1895.277344,1506.850464,-587.757935,2603.628418,-587.757935,2.022224,12.502219,3.383117,12.215607,2.023804,12.215607,98,Y,8.067912,2,12,-1,1,0,0.583,0.493,1.17,0,633.97,342.482,503.533,312.081,0.041083
0.424885,0.208365,-0.472924,-0.355513,0.548682,-0.353495,-0.487468,-0.18893,0.336889,0.19745,-0.731583,0.19745,-0.369652,-0.140472,0.499955,0.299706,-0.625357,0.33582,10.093165,2.027427,-11.67881,-11.026339,14.144614,-3.560056,-7.773828,5.634593,11.058972,2.708301,-14.336338,2.708301,0.344433,0.239899,-0.292166,-0.214308,0.35718,-0.292166,818.974609,-1615.505005,2892.441162,-306.152405,1793.301392,-306.152405,2.254396,7.364797,11.876431,12.450997,-0.790538,12.450997,99,V,5.525526,1,8,0,2,0,0.5,0.413,0.85,0,397.648,212.434,357.213,233.925,0.051625
-0.281356,-0.295388,-0.281394,0.606001,-0.295464,0.5476,-0.001612,0.000607,-0.001612,-0.629638,0.004013,0.776875,-0.280833,-0.294173,-0.282081,0.607359,-0.296418,0.546147,-1.174698,-13.498678,-1.174698,15.412636,-13.676552,14.11199,-9.750423,6.47778,-9.750423,12.963486,2.11012,-2.050539,-0.226118,-0.24205,-0.045249,0.480616,-0.226118,0.480616,-32.087326,-255.119934,-496.315948,-145.300995,-368.334656,95.901848,9.034389,10.075596,9.034389,2.959971,9.39291,2.972398,97,F,5.402561,1,6,0,2,1,0.667,0.583,-1.12,0,173.294,91.144,159.408,99.649,0.097167
0.44417,0.3033,-0.566879,-0.558974,0.137558,0.240825,0,0,0,0,0,1,-0.315278,-0.071385,0.579122,0.519797,-0.221447,-0.490809,3.307002,-1.053513,-9.817929,2.417683,-10.149251,15.296008,3.118557,9.406553,-8.87316,-8.87316,7.994823,-2.773612,0.33716,0.070293,-0.234248,-0.373387,-0.230606,0.573088,230.130661,585.295288,398.873108,57.743805,-140.982376,-473.872192,6.58006,6.326957,12.137314,12.137314,9.828492,0.479733,99,Y,5.547869,2,13,-1,3,1,0.538,0.382,-2.45,0,323.288,231.025,232.441,164.658,0.029385
-0.341367,0.008457,0.54286,-0.43949,-0.314884,0.544423,-0.367636,-0.013021,0.542976,-0.472107,-0.231747,0.541535,-0.316747,-0.062095,0.571768,-0.444747,-0.28603,0.537851,11.414776,-4.329114,-9.720222,11.369095,0.985688,-9.720222,8.0815,2.80825,-10.153613,-1.020932,10.438407,-10.153613,-0.292166,0.239899,0.344433,-0.292166,-0.214308,0.35718,-479.720703,72.961021,583.956909,877.235352,-186.457413,324.529938,3.383072,8.886656,11.623335,4.114797,3.265986,11.623335,99,T,7.213641,2,10,0,0,0,0.8,0.724,2.2,0,471.31,272.211,405.632,261.084,0.0724
-0.287428,-0.288688,-0.287369,0.622862,-0.288685,0.529308,-0.010725,0.059013,-0.04612,-0.958544,0.059013,-0.268304,-0.276628,-0.304751,-0.26281,0.622002,-0.307215,0.529403,-2.825879,-11.557112,-2.294669,14.898791,-11.557112,13.33598,-11.731447,10.695252,-2.092762,-7.01729,4.603363,5.542884,-0.179962,-0.249428,0.078997,0.447947,-0.311906,0.447947,1203.786255,11.785081,-1179.356812,-2313.751953,11.785081,2339.205078,6.563797,12.42106,9.448608,0.477376,12.42106,0.833115,99,G,5.80531,2,13,-1,5,1,0.385,0.239,-1.95,0,290.924,174.587,239.825,178.205,0.018385
-0.496858,0.573017,-0.489066,-0.135325,0.181907,0.366326,-0.316037,-0.074578,-0.309535,0.030412,-0.200644,0.870382,-0.431442,0.471722,-0.453377,-0.083924,-0.10872,0.605741,-2.327652,9.479501,-7.140949,-12.339642,-0.345095,12.673836,4.888646,11.904987,-10.049317,2.121097,-6.293429,-2.571984,-0.226118,0.480616,-0.24205,-0.226118,-0.045249,0.480616,158.607468,195.454636,44.271053,122.824974,85.956779,237.163162,8.447636,7.011729,7.705067,10.286546,5.912935,3.991949,101,A,4.817505,1,10,-1,1,0,0.6,0.459,0.75,0,386.316,297.764,243.139,170.236,0.0459
-0.085118,-0.187311,0.564936,-0.368264,-0.462136,0.537893,-0.250674,-0.270984,0.238479,-0.25953,-0.272814,0.815522,-0.237018,-0.251086,0.584382,-0.334045,-0.328008,0.565775,-0.72189,-1.427996,14.141659,-13.028071,-12.34738,13.383677,10.304373,-10.353105,-3.82072,3.643643,8.489411,-8.263601,0.021288,-0.208669,0.460896,-0.208669,-0.305938,0.460896,48.035946,58.95042,69.830711,93.442429,35.159771,81.041901,8.627559,8.505354,0.111326,9.892784,10.767777,0.384948,99,E,5.145063,1,10,-1,3,1,0.4,0.217,-1.3,0.51,300.304,232.201,184.908,145.64,0.0217
-0.355873,0.068322,-0.338991,0.530283,-0.435574,0.531833,-0.342748,0.077195,-0.285784,0.523832,-0.496206,0.52371,-0.321354,-0.030162,-0.299662,0.530274,-0.448235,0.569139,9.668629,-5.469287,2.017603,-9.326748,12.436552,-9.326748,-6.341261,-12.441496,10.71435,5.669661,-3.270915,5.669661,-0.292166,0.239899,-0.214308,0.344433,-0.292166,0.35718,-467.285034,-1424.273071,-2507.311279,1595.163574,459.042328,1595.163574,-2.226782,5.603567,-2.452059,11.973999,-5.333692,11.973999,101,D,4.543356,2,12,-1,1,1,0.417,0.298,-0.05,0,515.939,315.703,445.302,344.855,0.024833
-0.226028,0.13276,-0.284021,0.367552,-0.593244,0.602981,0.18748,0.135065,0.182845,-0.89916,0.313419,0.080351,-0.229213,-0.061383,-0.279825,0.539966,-0.5202,0.550654,4.29606,-0.333921,5.369917,-13.370895,14.368406,-10.329566,-7.739567,-3.793964,-9.667727,13.302858,6.248215,1.650186,-0.220721,0.011707,-0.220721,0.46515,-0.326967,0.46515,352.432556,-662.294312,-1048.334473,738.870911,10.68586,-320.677277,7.762869,4.615676,6.985207,-1.729379,11.596354,0.380851,98,S,6.611231,2,13,-1,1,0,0.462,0.462,-0.21,0.19,235.405,155.408,195.337,170.991,0.035538
-0.433624,-0.435557,0.535661,-0.223435,0.533728,0.023227,0.599432,0.599432,-0.373504,-0.040986,-0.373504,0.025927,-0.205064,-0.205064,0.66106,-0.016378,0.66106,0.204031,-5.838694,-5.838694,-3.758045,6.476867,-3.758045,12.716611,-4.392618,0.846127,8.561582,-10.635157,8.561582,-2.941515,-0.044032,0.140567,-0.20805,0.489643,-0.445611,0.409062,1909.339355,-1520.35144,-358.364685,-2627.175781,-358.364685,803.304565,9.529445,9.529445,4.033779,9.662485,4.033779,6.129973,99,T,6.763917,1,13,1,3,2,0.846,0.867,-0.55,0,511.963,320.024,426.524,334.215,0.066692
-0.406107,0.133917,-0.404678,0.513855,0.515122,-0.352109,0,0,0,0,0,1,0.310662,-0.209977,0.307602,-0.488203,-0.471532,0.551448,3.003914,-2.596283,0.256994,-8.082898,-8.832362,16.250636,5.336812,5.682786,8.568599,-8.934513,-8.934513,-1.719171,0.308447,-0.141092,0.308447,-0.308447,-0.308447,0.423276,2944.457764,1845.210205,-1564.996216,-254.875565,-254.875565,870.576904,7.740955,10.802126,7.740955,12.229023,12.229023,-1.28391,99,R,5.625726,1,8,1,5,2,0.875,0.911,-5.09,0,427.17,235.476,377.402,257.796,0.113875
-0.479245,0.332793,-0.178889,0.520151,-0.508525,0.313715,-0.251859,0.299735,-0.643231,0.495459,-0.252137,0.352033,-0.557439,0.238258,0.205637,0.501613,-0.556866,0.168797,-5.826637,-0.005018,15.436506,-11.977488,17.069356,-14.696718,6.023152,-2.954208,-8.041331,-14.989286,6.023152,13.938522,0.406167,0.041175,0.406167,0.041175,0.406167,0.041175,63.026089,-33.250786,118.296875,-137.347931,-82.113152,14.172421,10.367588,4.115038,14.90866,-2.114202,10.367588,1.990813,101,L,5.189882,1,4,1,1,0,0.5,0.138,0.66,0.14,77.759,45.175,64.326,43.906,0.0345
-0.310226,0.445732,0.470455,-0.387829,-0.502483,0.28435,0.313312,-0.347258,-0.353714,0.363022,0.5242,-0.499562,-0.222894,0.423253,0.41953,-0.364188,-0.591448,0.335747,7.340875,-10.845474,-9.25415,11.634293,12.949418,-11.824962,12.826522,-0.725668,-7.776971,-1.448573,9.807947,-12.683256,0.393343,0.109305,0.109305,0.393343,0.393343,0.109305,759.411926,-649.738403,62.32008,-279.270844,400.702454,1219.299683,4.818275,11.837627,12.184189,4.003019,-0.39788,10.988162,101,D,6.230523,2,9,-1,1,0,0.667,0.704,2.05,0.59,143.65,81.998,120.241,81.17,0.078222
0.226392,0.372919,-0.118046,-0.509103,-0.503851,0.531688,-0.093166,0.422597,-0.255658,-0.384155,-0.369989,0.680371,-0.018551,0.374126,-0.231333,-0.398996,-0.414541,0.689296,0.214827,7.899623,-3.603709,-9.677939,-9.677939,14.845138,7.21505,2.730365,9.346714,-9.089244,-9.089244,-1.11364,0.239899,0.344433,-0.214308,-0.292166,-0.292166,0.35718,2932.140869,822.002686,1813.25647,-322.329132,-322.329132,-1653.964355,7.057444,7.510696,10.693985,12.414673,12.414673,-0.00676,101,D,5.003022,3,11,0,4,0,0.455,0.257,-2.56,0,389.405,240.509,323.933,234.948,0.023364
-0.268204,0.07319,0.525895,-0.430847,-0.427258,0.527225,-0.185503,0.078253,0.522748,-0.542112,-0.375041,0.501655,-0.071507,0.107572,0.49515,-0.576087,-0.427707,0.47258,0.694286,-2.856264,-10.335889,12.399914,10.433842,-10.335889,10.899542,-1.604874,-10.88605,-5.831774,1.775851,5.647306,-0.174517,0.174517,0.338739,-0.359974,-0.338739,0.359974,-14.458941,-196.16571,-101.772598,-58.76992,35.670864,-146.102692,6.968194,10.880893,8.335427,6.997152,7.347629,8.335427,97,D,5.213281,1,12,1,3,0,0.5,0.434,0.27,0,235.876,152.489,225.246,215.251,0.036167
0.288674,-0.063367,0.405294,-0.590081,0.426602,-0.467122,-0.093447,-0.056509,-0.125934,0.00236,-0.546902,0.820432,-0.057903,0.033728,-0.416608,0.479878,-0.563101,0.524005,-1.33234,0.127333,-11.711813,10.8717,-12.298371,14.343491,7.852472,10.594433,3.675374,-2.10656,-12.984924,-7.030795,-0.240608,0.086604,-0.293582,0.361918,-0.396484,0.401014,136.284348,253.652878,205.861908,161.663437,228.285568,184.090302,7.465696,5.217034,10.874476,3.05749,10.374162,1.654469,99,A,6.467406,2,12,-1,1,0,0.5,0.403,2.68,0,716.248,543.917,0,0,0.033583
0.479031,0.486777,-0.336992,-0.335082,-0.510594,0.21686,0,0,0,0,0,1,0.473432,0.504677,-0.335667,-0.327316,-0.512319,0.197191,-5.292985,-2.41788,9.531219,-2.418259,14.148609,-13.550703,1.876198,0.216546,8.67439,-4.328255,-14.173139,7.734261,-0.158114,-0.316228,0.158114,0.316228,0.474342,-0.474342,1522.83728,639.873047,-1262.754517,-1262.754517,2521.367676,-214.869766,12.130434,12.404335,4.384377,4.384377,-1.986056,7.668698,98,T,7.032483,1,10,-1,1,0,0.9,0.925,-0.16,0,365.869,233.224,311.039,258.463,0.0925
-0.416064,0.661376,-0.326121,0.206814,-0.403889,0.277884,-0.16038,0.777218,-0.29022,-0.278532,-0.345949,0.297862,0.328396,-0.573514,0.345541,-0.067329,0.451832,-0.484926,-1.943236,15.33416,-11.953846,4.107886,-10.808328,5.263365,-6.215308,-3.212751,12.277393,6.714192,3.66184,-13.225366,-0.214285,0.409787,-0.214285,0.287541,-0.305386,0.287541,-130.173737,-326.48819,256.509491,-548.420349,60.196407,478.427551,7.714517,2.883573,10.156036,8.359325,10.397172,2.024925,99,Y,9.135433,1,14,1,3,0,0.857,0.902,-0.35,0,447.603,296.86,322.428,247.788,0.064429
0.047521,0.380767,-0.522244,-0.553802,0.502104,0.145653,0.112003,0.115692,0.413054,-0.880217,0.118593,0.120875,0.342678,0.292648,-0.492481,-0.651485,0.236969,0.271672,-0.912713,-11.115748,12.132609,13.275752,-11.850187,-1.529712,-2.07492,10.714907,0.723033,-13.702654,9.133605,-4.79397,-0.056086,-0.25725,0.471222,0.474088,-0.311122,-0.067176,-733.459595,163.97438,453.507385,-406.272522,780.830261,-116.781639,6.976765,10.919061,-3.487608,-3.069531,12.078376,5.898997,99,G,9.541415,1,12,-1,3,0,0.917,0.955,-1.59,0,453.686,262.749,352.825,228.332,0.079583
-0.083707,-0.507802,-0.352813,-0.102457,0.361706,0.685073,0,0,0,0,0,1,-0.201276,0.502482,0.460458,0.138696,-0.262541,-0.63782,0.143534,-9.124796,-9.786953,-0.521005,3.056085,16.233134,-10.565063,3.209092,11.544431,5.420618,-6.006073,-3.603004,-0.258946,0.449508,0.640739,-0.009578,-0.168214,-0.258946,-33.551571,-78.764206,-19.040762,-47.201225,-2.86835,-61.623283,7.379205,10.737305,10.863373,6.924416,5.166332,0.665144,99,L,4.49299,1,10,-1,1,0,0.5,0.5,2.27,0.59,321.9,192.523,287.611,216.19,0.05
-0.289288,-0.268042,-0.292501,0.64242,-0.299218,0.50663,-0.236416,-0.218615,-0.120133,0.901752,-0.251034,-0.075554,-0.301072,-0.269802,-0.264368,0.643901,-0.312837,0.504178,-3.309868,-2.467837,-13.913448,17.011742,-10.252894,12.932305,-8.245869,-11.093985,-0.390156,16.068397,-6.223502,9.885115,-0.24205,-0.045249,-0.226118,0.480616,-0.226118,0.480616,230.795029,142.097992,-179.383377,63.74625,-12.339511,-90.696014,-2.275899,-1.946911,-0.362428,16.554589,-3.776881,11.52991,99,Q,6.167428,2,14,2,2,0,0.357,0.272,-0.58,0.07,385.111,217.596,304.651,201.002,0.019429
-0.528094,0.198764,-0.539391,0.448503,-0.014858,0.435076,-0.069728,0.155483,-0.069728,0.236242,-0.869735,0.39224,0.553389,-0.133432,0.580912,-0.388649,-0.310734,-0.301485,-1.477015,-0.213487,4.432055,-7.422221,15.453807,-10.77314,2.935952,-2.970651,-4.774398,-9.734352,14.662691,-0.119243,-0.32363,0.01181,-0.292153,0.379392,-0.237715,0.435614,482.548462,1791.743652,482.548462,-642.382568,-2715.638428,-1616.512085,11.693488,6.48919,11.693488,9.833493,-0.244645,10.578132,97,N,6.761921,2,5,-1,1,0,0.4,0.483,-1.44,0.46,224.227,150.796,181.147,153.933,0.0966
-0.288668,-0.288672,-0.288679,0.576425,-0.28868,0.578274,0.00478,0.00478,0.00478,-0.999943,0.00478,0.00478,-0.238885,-0.272946,-0.315564,0.57565,-0.324567,0.576312,0,0,0,14.96663,-0,-14.96663,2.969888,4.246406,-10.733426,1.112036,-8.997807,11.402904,0.078997,-0.179962,-0.249428,0.447947,-0.311906,0.447947,-1823.536865,637.02417,2732.790527,-500.084106,1621.75,-500.084106,3.281972,5.627688,8.770106,-8.415875,10.289272,-8.415875,99,Y,5.609091,2,11,0,4,2,0.545,0.444,-5.53,0,394.284,209.294,351.013,227.638,0.040364
-0.595945,-0.506638,0.301166,0.298344,0.049153,0.453918,0,0,0,0,-1,0,-0.576815,-0.520451,0.516147,0.10151,0.19137,0.288238,-5.883645,-6.385548,7.337623,0.534167,6.802395,-2.404992,-6.899337,-8.208272,-1.293836,5.326752,2.137462,8.937231,-0.32363,-0.292153,0.435614,0.01181,-0.237715,0.379392,-66.183655,223.471542,125.969391,333.734375,31.377363,-176.364273,8.350634,8.286577,10.230258,6.850139,10.40137,5.14472,99,R,9.843929,3,14,-4,6,2,0.357,0.133,-5.46,0.36,720.413,497.604,0,0,0.0095
-0.18755,0.561623,-0.451424,0.168137,-0.499943,0.409156,-0.201463,-0.077163,-0.22736,-0.147155,-0.250843,0.903985,-0.079404,0.498706,-0.41639,0.049716,-0.559113,0.506485,-1.506943,10.922131,-10.896043,0.322837,-12.908599,14.066616,-1.932066,-13.439893,5.181553,-6.386638,2.908421,13.668622,-0.179962,0.447947,-0.249428,0.078997,-0.311906,0.447947,32.263523,-506.099182,205.918442,-309.789032,-136.13385,402.222992,7.349979,-1.996905,11.112814,4.008961,11.948872,-2.256752,99,P,8.278554,2,18,0,2,1,0.333,0.136,1,0.52,896.895,578.177,726.952,562.139,0.007556
