1,2,3,4,5,tip_pos,protrusion,length,total_charge,nr_charged,Happiness_mean,Nr_sad,identity,similarity,Hydropathy,Hydropathy_diff,Access,Relacc,Scacc,Screlacc,Access_avg,Relacc_avg,Scacc_avg,Screlacc_avg,simlength,local_CA_nom
1.0,0.3333333333333333,0.0,0.0,0.0,101,5.088655,9,-1,1,0.925,0,0.667,0.5539999999999999,-0.84,0.0,628.4730000000002,320.275,511.282,317.753,69.830333,35.58611099999999,56.809111,35.305889,0.061555999999999986,>1<2
1.0,0.08333333333333333,0.08333333333333333,0.0,0.0,101,3.984924,13,-1,7,0.836,0,0.385,0.312,-3.42,0.0,352.3830000000001,220.944,279.494,211.425,27.106385,16.995692000000002,21.499538,16.263462,0.024,>1<2
0.0,0.0,0.0,0.0,0.0,100,7.207566,14,0,4,0.826,1,0.929,0.964,-0.68,0.0,750.798,428.93300000000005,626.1419999999998,448.945,53.628429,30.638071000000004,44.724429,32.0675,0.068857,>0<1
1.0,0.08333333333333333,0.0,0.0,0.0,96,6.057404,5,-2,2,0.895,0,0.8,0.643,-0.91,0.0,161.609,116.91,101.767,99.214,32.3218,23.382,20.3534,19.8428,0.1286,>1<2
1.0,1.0,1.0,0.8333333333333334,1.0,100,7.533192,15,-2,2,0.866,0,0.467,0.4,2.29,0.35,770.242,420.032,615.9169999999998,385.11800000000005,51.349467,28.002133,41.061133,25.674533,0.026667000000000003,>4<50
1.0,1.0,0.0,0.0,0.0,101,5.130816,10,-1,3,0.855,1,0.7,0.603,-3.0,0.0,361.18300000000005,169.71,352.41,198.901,36.1183,16.971,35.241,19.8901,0.0603,>2<3
1.0,1.0,0.08333333333333333,0.0,0.0,99,5.920199,9,-1,3,0.8109999999999999,0,0.556,0.35,-1.52,0.0,517.182,287.454,422.417,254.24,57.46466700000001,31.939333,46.935222,28.248889,0.038889,>2<3
1.0,0.4166666666666667,0.0,0.0,0.0,101,5.986148,7,1,1,0.926,0,0.7140000000000001,0.7559999999999999,-0.67,0.0,304.2390000000001,173.623,233.989,127.809,43.462714,24.803286,33.427,18.258429,0.108,>1<2
1.0,0.25,0.0,0.0,0.0,97,5.123068,8,1,3,0.789,1,0.5,0.209,-1.54,0.0,340.13699999999994,181.893,273.578,162.924,42.517125,22.736625,34.19725,20.3655,0.026125,>1<2
1.0,0.8333333333333334,0.0,0.0,0.0,101,5.407774,10,-1,1,0.873,0,0.6,0.475,0.26,0.0,373.206,244.627,283.916,207.756,37.3206,24.4627,28.3916,20.7756,0.0475,>1<2
1.0,1.0,1.0,0.75,0.0,97,5.956415,15,-1,1,0.908,0,0.467,0.325,0.57,0.0,295.395,184.953,230.705,177.422,19.693,12.3302,15.380332999999998,11.828133,0.021667,>3<4
0.0,0.0,0.0,0.0,0.0,99,6.186235,24,1,7,0.807,2,0.875,0.941,-2.46,0.0,938.239,535.464,762.492,536.255,39.093292,22.311,31.7705,22.343958,0.039208,>0<1
0.875,0.0,0.0,0.0,0.0,99,4.451351,9,0,0,0.916,0,0.444,0.388,-0.09,0.0,349.801,238.574,231.667,189.87,38.866778,26.508222,25.740778,21.096667,0.043111,>0<1
1.0,1.0,1.0,0.9166666666666666,0.0,101,4.230188,16,-1,3,0.918,0,0.438,0.359,-2.08,0.0,744.308,417.631,653.9680000000002,434.651,46.51925,26.101937,40.87300000000001,27.165688,0.022437,>4<50
1.0,1.0,1.0,1.0,0.36363636363636365,99,7.003317999999998,16,-1,5,0.747,2,0.312,0.241,-1.51,0.0,390.902,238.042,338.357,264.985,24.431375,14.877625,21.147313,16.561563,0.015062,>4<50
1.0,0.5,0.0,0.0,0.0,97,5.1915,6,-1,1,0.861,0,0.333,0.14300000000000002,0.01,0.0,116.53,75.76,86.758,72.765,19.421667000000006,12.626667,14.459667,12.1275,0.023833,>1<2
0.0,0.0,0.0,0.0,0.0,98,5.6783199999999985,7,1,1,0.901,0,0.857,0.826,0.21,0.0,362.65,185.331,323.005,195.87,51.807143,26.475857,46.143571,27.981429,0.118,>0<1
1.0,1.0,0.0,0.0,0.0,101,5.045905,11,-1,3,0.899,0,0.636,0.5,0.09,0.0,299.921,157.249,281.842,181.16,27.265545,14.295364,25.622,16.469091,0.045455,>2<3
0.625,0.0,0.0,0.0,0.0,101,4.764705,9,-2,4,0.759,1,0.667,0.685,-3.2,0.0,403.561,258.839,304.758,191.943,44.840111,28.759889,33.861999999999995,21.327,0.076111,>0<1
1.0,1.0,0.9166666666666666,0.0,0.0,98,5.674257,16,2,4,0.893,0,0.375,0.219,-1.17,0.0,430.95,248.553,340.68,228.838,26.934375,15.534562,21.2925,14.302375,0.013687,>2<3
1.0,0.6666666666666666,0.0,0.0,0.0,102,4.476525,10,0,2,0.906,0,0.4,0.281,-0.86,0.33,350.77,246.998,217.752,152.608,35.077,24.6998,21.7752,15.2608,0.0281,>1<2
1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,101,4.8028830000000005,10,-2,4,0.858,0,0.6,0.5760000000000001,-1.51,0.0,216.941,115.641,180.906,115.025,21.6941,11.5641,18.0906,11.5025,0.0576,>2<3
1.0,1.0,0.08333333333333333,0.0,0.0,100,7.809660000000001,12,1,3,0.868,1,0.333,0.162,-2.87,0.0,567.31,423.907,391.229,343.88,47.275833,35.325583,32.602417,28.656667,0.0135,>2<3
1.0,1.0,0.3333333333333333,0.0,0.0,101,4.902242,13,0,2,0.8740000000000001,1,0.5379999999999999,0.403,-2.23,0.0,446.73800000000006,286.202,367.139,305.119,34.364462,22.015538,28.241462,23.470692,0.031,>2<3
1.0,1.0,0.08333333333333333,0.0,0.0,98,8.263883,7,0,0,0.934,0,0.429,0.189,1.31,0.0,168.72799999999995,101.79,136.648,98.884,24.104,14.541429,19.521143,14.126286,0.027000000000000003,>2<3
1.0,1.0,0.8333333333333334,0.4166666666666667,0.0,101,5.864046,13,-1,1,0.893,0,0.462,0.412,2.02,0.0,223.025,125.885,161.519,106.255,17.155769,9.683462,12.424538,8.173461999999999,0.031692000000000005,>3<4
1.0,1.0,0.5,0.0,0.0,99,10.033017,12,-1,3,0.902,0,0.583,0.493,-1.93,0.0,369.657,202.774,307.682,207.581,30.80475,16.897833,25.640167,17.298417,0.041083,>2<3
1.0,1.0,0.9166666666666666,0.0,0.0,101,5.247545,13,1,5,0.7709999999999999,1,0.385,0.207,-1.82,0.0,659.573,401.054,544.27,419.125,50.736385,30.850308,41.866923,32.240385,0.015923,>3<4
0.5,0.0,0.0,0.0,0.0,99,8.238381,13,0,2,0.885,0,0.923,0.961,-1.42,0.0,596.376,388.051,438.541,322.772,45.87507700000001,29.850077,33.733923,24.828615,0.073923,>0<1
1.0,1.0,0.5833333333333334,0.0,0.0,98,6.867619,13,3,5,0.893,0,0.308,0.205,-5.37,0.15,692.803,343.218,683.627,454.328,53.292538,26.401385,52.586692000000006,34.948308000000004,0.015769,>2<3
1.0,1.0,1.0,0.5,0.0,99,8.183602,13,-1,3,0.815,1,0.385,0.301,-1.03,1.78,477.555,332.358,293.434,216.485,36.735,25.566,22.571846,16.652692000000002,0.023154,>3<4
1.0,0.5,0.0,0.0,0.0,99,6.936754,10,-2,2,0.777,2,0.5,0.358,0.51,0.0,484.387,274.446,346.777,229.371,48.4387,27.4446,34.6777,22.9371,0.0358,>1<2
1.0,0.6666666666666666,0.0,0.0,0.0,97,5.396357,6,-1,1,0.907,0,0.667,0.647,0.58,0.59,179.315,95.845,179.209,125.339,29.885833,15.974167,29.868167,20.889833,0.107833,>1<2
1.0,1.0,0.4166666666666667,0.0,0.0,99,6.9071380000000016,11,-1,1,0.913,0,0.455,0.224,2.21,0.0,257.875,182.811,173.395,131.689,23.443182,16.619182000000002,15.763182,11.971727,0.020364,>2<3
1.0,1.0,1.0,0.16666666666666666,0.0,101,5.182229,15,0,2,0.847,1,0.4,0.311,-1.46,0.0,465.766,322.564,308.097,228.126,31.051067,21.504267,20.5398,15.2084,0.020733,>3<4
0.0,0.0,0.0,0.0,0.0,101,6.446831,5,-2,2,0.8909999999999999,0,0.8,0.778,-0.89,0.0,237.401,141.112,171.033,125.349,47.4802,28.2224,34.2066,25.0698,0.1556,>0<1
1.0,0.5833333333333334,0.0,0.0,0.0,99,4.975586,9,-1,1,0.856,0,0.444,0.231,0.21,0.0,441.336,222.956,369.691,232.015,49.037333,24.772889000000006,41.076778,25.779444,0.025667,>1<2
0.75,0.16666666666666666,0.0,0.0,0.0,101,5.198274,7,-1,1,0.906,0,0.5710000000000001,0.463,-0.49,0.0,274.422,196.843,181.82,143.89,39.203143,28.120429,25.974286,20.555714,0.066143,>0<1
1.0,1.0,1.0,0.08333333333333333,0.0,99,7.550306,10,-1,1,0.8859999999999999,0,0.4,0.25,1.8,0.0,376.871,208.728,284.97,167.89,37.6871,20.8728,28.497,16.789,0.025,>3<4
1.0,1.0,0.0,0.0,0.0,101,5.136305,10,0,2,0.921,0,0.5,0.37,0.39,0.0,249.241,149.88,215.922,161.153,24.9241,14.988,21.5922,16.1153,0.037000000000000005,>2<3
0.625,0.0,0.0,0.0,0.0,101,4.9777239999999985,5,1,1,0.8420000000000001,1,0.2,0.04,-0.42,1.78,94.718,42.994,94.291,51.777,18.9436,8.5988,18.8582,10.3554,0.008,>0<1
1.0,1.0,1.0,0.0,0.0,99,7.458494,11,-1,1,0.804,2,0.636,0.532,2.66,0.0,593.2130000000002,317.264,520.875,338.034,53.92845500000001,28.842182,47.352273,30.730364,0.048364,>3<4
1.0,1.0,0.4166666666666667,0.0,0.0,101,5.039002,13,-1,1,0.929,0,0.385,0.359,3.76,0.0,257.576,166.043,195.641,165.641,19.813538,12.772538,15.049307999999998,12.741615,0.027615,>2<3
1.0,0.8333333333333334,0.0,0.0,0.0,97,6.797282000000001,11,0,2,0.92,0,0.909,0.919,-0.73,0.0,588.607,318.803,493.74,313.892,53.50972700000001,28.982091,44.885455,28.535636,0.08354500000000001,>1<2
1.0,1.0,1.0,1.0,1.0,101,5.137474,22,-4,8,0.8270000000000001,1,0.227,0.023,-3.7,0.08,1237.629,801.002,917.63,680.972,56.255864,36.409182,41.710455,30.953273,0.001045,>4<50
1.0,1.0,0.9166666666666666,0.0,0.0,98,5.79746,15,0,2,0.858,0,0.4,0.255,0.36,0.0,250.079,156.108,205.841,157.451,16.671933,10.4072,13.722732999999998,10.496733,0.017,>2<3
0.875,0.3333333333333333,0.0,0.0,0.0,101,5.808579,18,-2,2,0.871,1,0.944,0.963,-0.13,0.0,1012.316,545.498,826.237,529.393,56.239778,30.305444,45.902056,29.410722,0.0535,>1<2
1.0,1.0,1.0,0.75,0.0,98,4.721256,12,2,4,0.7490000000000001,3,0.333,0.239,-2.62,0.0,396.544,198.12,368.906,226.909,33.045333,16.51,30.742167,18.909083,0.019917,>3<4
1.0,1.0,1.0,1.0,0.18181818181818182,99,8.903737,21,0,4,0.88,0,0.333,0.188,-3.05,0.0,345.795,236.664,248.57,206.728,16.466429,11.269714,11.836667,9.84419,0.008952,>4<50
1.0,0.5,0.0,0.0,0.0,101,5.367756,10,-1,1,0.855,0,0.6,0.475,0.26,0.0,431.495,286.887,357.122,265.276,43.1495,28.6887,35.7122,26.5276,0.0475,>1<2
0.0,0.0,0.0,0.0,0.0,101,4.918174,12,2,4,0.841,1,0.917,0.954,-2.64,0.0,543.504,301.845,447.042,292.9,45.292,25.15375,37.2535,24.408333,0.0795,>0<1
0.875,0.4166666666666667,0.0,0.0,0.0,99,4.990636,9,-1,3,0.815,1,0.778,0.784,-1.45,0.71,236.042,131.214,199.777,127.852,26.226889,14.579332999999998,22.197444,14.205778,0.08711100000000001,>1<2
1.0,1.0,0.16666666666666666,0.0,0.0,99,6.96568,11,-1,3,0.888,0,0.636,0.603,-2.21,0.0,649.158,350.714,546.181,358.977,59.014364,31.883091,49.652818,32.634273,0.054817999999999985,>2<3
1.0,0.9166666666666666,0.9166666666666666,0.4166666666666667,0.0,97,5.601066,18,1,3,0.848,2,0.944,0.872,1.36,0.0,933.36,599.359,693.007,485.835,51.853333,33.297722,38.500389,26.990833,0.048444,>3<4
0.125,0.0,0.0,0.0,0.0,97,5.316872,11,-2,2,0.899,0,0.909,0.925,1.09,0.52,398.415,268.986,282.434,200.683,36.219545,24.453273,25.675818,18.243909,0.084091,>0<1
1.0,1.0,0.8333333333333334,0.25,0.0,101,5.755202,12,3,5,0.821,1,0.417,0.419,-2.84,0.0,296.719,175.549,237.361,171.981,24.726583,14.629082999999998,19.780083,14.33175,0.034917000000000004,>3<4
1.0,0.3333333333333333,0.08333333333333333,0.0,0.0,99,7.264383,20,0,6,0.878,1,0.4,0.197,-2.42,0.0,884.581,515.002,742.7439999999998,540.69,44.22905,25.7501,37.1372,27.0345,0.00985,>1<2
1.0,0.5,0.0,0.0,0.0,101,5.341638,10,-1,1,0.8540000000000001,0,0.6,0.475,0.26,0.0,453.814,295.98,379.846,279.404,45.3814,29.598000000000006,37.9846,27.9404,0.0475,>1<2
0.375,0.16666666666666666,0.0,0.0,0.0,99,9.074976,12,-2,2,0.941,0,0.5,0.435,-0.98,0.0,379.112,221.49400000000003,356.244,268.596,31.592667,18.457833,29.687,22.383000000000006,0.03625,>0<1
0.0,0.0,0.0,0.0,0.0,101,6.512194999999998,5,-1,1,0.915,0,0.8,0.8290000000000001,-0.35,0.0,225.903,132.251,160.30200000000005,115.702,45.1806,26.4502,32.0604,23.1404,0.1658,>0<1
1.0,1.0,1.0,0.9166666666666666,0.6363636363636364,97,6.575305,13,-4,4,0.8740000000000001,0,0.385,0.222,-0.93,0.0,195.989,135.622,149.838,134.483,15.076077,10.432462,11.526,10.344846,0.017077000000000002,>4<50
1.0,1.0,0.25,0.0,0.0,100,5.742824,10,-1,1,0.901,0,0.3,0.034,1.2,0.24,333.4290000000001,179.59400000000005,306.675,201.534,33.3429,17.9594,30.6675,20.1534,0.0034,>2<3
1.0,1.0,0.08333333333333333,0.0,0.0,101,5.2033239999999985,11,-1,1,0.921,0,0.455,0.373,0.9,0.0,183.29,124.007,143.064,113.376,16.662727,11.273364,13.005818,10.306909,0.033908999999999995,>2<3
1.0,1.0,0.0,0.0,0.0,99,6.224681,11,0,0,0.956,0,0.364,0.113,0.25,0.28,237.613,160.998,228.064,207.55900000000003,21.601182,14.636182000000002,20.733091,18.869,0.010273,>2<3
1.0,0.3333333333333333,0.0,0.0,0.0,101,4.220977,10,-2,2,0.906,0,0.9,0.917,-0.89,0.0,354.695,234.428,252.94,178.955,35.4695,23.4428,25.294,17.8955,0.0917,>1<2
1.0,1.0,0.9166666666666666,0.0,0.0,98,6.571771000000001,13,0,4,0.884,0,0.462,0.301,-2.55,0.0,573.5,382.722,452.882,357.353,44.115385,29.440154,34.837077,27.488692,0.023154,>2<3
1.0,0.4166666666666667,0.0,0.0,0.0,100,5.489775,9,-1,3,0.8270000000000001,0,0.333,0.25,-2.01,0.7,186.429,115.39,126.933,96.756,20.714333,12.821111,14.103667000000002,10.750667,0.027778,>1<2
0.0,0.0,0.0,0.0,0.0,99,6.483175,13,1,3,0.795,2,0.846,0.867,-0.55,0.0,459.74,282.757,385.659,297.341,35.364615,21.750538,29.666077,22.872385,0.066692,>0<1
0.25,0.0,0.0,0.0,0.0,98,5.2461730000000015,9,-1,1,0.953,0,0.667,0.519,0.42,0.0,210.758,113.99,181.696,104.115,23.417556,12.665556,20.188444,11.568333,0.057667,>0<1
1.0,0.8333333333333334,0.0,0.0,0.0,101,5.229493,10,-1,3,0.8059999999999999,1,0.6,0.667,0.17,0.59,436.042,265.504,351.255,249.177,43.6042,26.5504,35.1255,24.9177,0.0667,>1<2
1.0,1.0,1.0,0.9166666666666666,0.9090909090909091,101,5.076449,20,-2,2,0.915,0,0.35,0.244,-1.04,0.71,1076.014,668.6139999999998,803.677,583.661,53.8007,33.4307,40.18385,29.18305,0.0122,>4<50
1.0,1.0,0.8333333333333334,0.0,0.0,99,8.354878,15,2,4,0.8759999999999999,0,0.5329999999999999,0.563,0.3,0.0,504.847,357.362,363.126,273.92400000000004,33.656467,23.824133,24.2084,18.2616,0.037533,>2<3
1.0,1.0,0.3333333333333333,0.0,0.0,99,10.820823,15,-2,4,0.902,0,0.6,0.529,-1.09,0.0,744.278,416.018,616.004,426.398,49.618533,27.734533000000006,41.066933,28.426533000000006,0.035267,>2<3
0.125,0.0,0.0,0.0,0.0,101,4.89266,24,-4,6,0.851,1,0.833,0.906,-2.8,0.0,1177.156,679.789,1005.857,740.9889999999998,49.048167,28.324542,41.910708,30.874542,0.03775,>0<1
0.875,0.0,0.0,0.0,0.0,101,5.602607,6,-1,1,0.863,0,0.5,0.429,0.64,0.07,136.016,79.275,121.274,83.735,22.669333,13.2125,20.212333,13.955832999999998,0.0715,>0<1
1.0,1.0,0.6666666666666666,0.0,0.0,98,6.507905,13,3,5,0.882,0,0.308,0.205,-5.37,0.15,747.581,398.411,603.646,362.767,57.50623100000001,30.647,46.434308,27.905154,0.015769,>2<3
1.0,1.0,1.0,1.0,0.9090909090909091,101,5.3695629999999985,20,-2,4,0.8540000000000001,2,0.4,0.262,-2.45,0.52,767.2660000000002,387.012,682.222,409.817,38.3633,19.3506,34.1111,20.49085,0.0131,>4<50
0.0,0.0,0.0,0.0,0.0,101,5.227977,12,1,3,0.809,2,0.917,0.912,-2.75,0.0,505.479,305.829,404.141,288.315,42.12325,25.48575,33.678417,24.02625,0.076,>0<1
1.0,1.0,1.0,0.5833333333333334,0.0,97,5.3460519999999985,15,-3,5,0.7979999999999999,2,0.467,0.361,-4.38,0.12,404.687,263.42400000000004,322.035,242.417,26.979133,17.5616,21.469,16.161133,0.024067,>3<4
0.5,0.08333333333333333,0.0,0.0,0.0,101,5.163478,9,-2,2,0.821,1,0.444,0.294,-0.12,0.71,273.705,181.788,217.155,178.875,30.411667,20.198667,24.128333,19.875,0.032667,>0<1
1.0,1.0,0.4166666666666667,0.0,0.0,99,7.329617,12,-1,1,0.918,0,0.333,0.254,0.32,0.51,214.978,165.28400000000005,139.215,141.493,17.914832999999994,13.773667,11.60125,11.791083,0.021167,>2<3
1.0,0.5,0.0,0.0,0.0,98,5.9801660000000005,8,0,2,0.93,0,0.75,0.652,-0.53,0.24,310.0,202.18,264.331,209.471,38.75,25.2725,33.041375,26.183875,0.0815,>1<2
1.0,1.0,0.08333333333333333,0.0,0.0,98,5.963875,10,-1,1,0.906,0,0.5,0.362,1.94,0.0,209.907,176.761,129.293,154.158,20.9907,17.6761,12.9293,15.4158,0.0362,>2<3
1.0,1.0,1.0,0.75,0.0,99,5.808479,18,1,3,0.878,1,0.278,0.09,-1.11,0.0,277.107,193.278,199.133,141.836,15.394832999999998,10.737667,11.062944,7.879778,0.005,>3<4
1.0,1.0,0.25,0.0,0.0,101,5.215806,12,-3,3,0.882,0,0.417,0.225,0.0,0.0,392.49300000000005,259.148,318.064,265.069,32.70775,21.595667,26.505333,22.089083,0.01875,>2<3
1.0,0.4166666666666667,0.0,0.0,0.0,101,5.324307,8,-1,3,0.769,1,0.625,0.551,-2.27,0.0,112.593,78.694,71.501,40.858,14.074125,9.83675,8.937625,5.10725,0.068875,>1<2
1.0,0.08333333333333333,0.0,0.0,0.0,99,6.659413000000002,10,-1,1,0.942,0,0.7,0.644,-0.96,0.62,598.121,357.425,537.803,389.343,59.8121,35.7425,53.7803,38.9343,0.0644,>0<1
1.0,0.16666666666666666,0.0,0.0,0.0,98,5.913442,8,-2,2,0.877,0,0.75,0.667,-0.36,0.0,258.238,163.083,206.446,132.814,32.27975,20.385375,25.80575,16.60175,0.083375,>1<2
1.0,0.9166666666666666,0.0,0.0,0.0,101,5.09906,11,-2,2,0.828,0,0.545,0.473,0.16,0.0,432.983,300.904,289.526,199.729,39.362091,27.354909000000006,26.320545000000006,18.157182,0.043,>2<3
1.0,1.0,1.0,0.3333333333333333,0.0,99,7.384512,20,-2,2,0.911,0,0.35,0.244,-1.04,0.71,1136.544,721.686,884.26,620.756,56.8272,36.0843,44.213,31.0378,0.0122,>3<4
1.0,1.0,0.9166666666666666,0.5,0.0,101,4.7567260000000005,12,0,2,0.908,0,0.5,0.329,-0.82,0.0,477.854,290.677,391.894,265.402,39.821167,24.223083,32.657833000000004,22.116833,0.027417,>3<4
0.0,0.16666666666666666,0.0,0.0,0.0,97,5.637211,6,-2,2,0.841,0,0.5,0.364,-0.19,0.0,245.157,153.298,207.618,160.112,40.8595,25.549667000000003,34.603,26.685333,0.060667,>0<1
1.0,1.0,0.6666666666666666,0.0,0.0,99,7.9471820000000015,12,1,3,0.753,3,0.583,0.5489999999999999,-0.83,0.0,545.844,338.232,427.334,331.1280000000001,45.487,28.186,35.611167,27.594,0.04575,>2<3
1.0,0.5,0.0,0.0,0.0,99,11.818979,16,0,2,0.853,1,0.938,0.946,0.88,0.38,636.106,464.707,360.27,223.113,39.756625,29.044188,22.516875,13.944562,0.059125,>1<2
1.0,0.25,0.16666666666666666,0.0,0.0,101,5.416052,18,-3,3,0.8540000000000001,2,0.611,0.56,-0.56,0.0,621.656,358.475,540.345,392.108,34.536444,19.915278,30.019167,21.783778,0.031111,>1<2
0.75,0.8333333333333334,0.0,0.0,0.0,98,5.250609,16,-1,5,0.8390000000000001,0,0.938,0.971,-4.76,0.0,705.0989999999998,435.545,550.623,446.555,44.068688,27.221563,34.413938,27.909688,0.060687,>1<2
0.875,0.0,0.0,0.0,0.0,99,5.914236,24,3,5,0.784,5,0.958,0.931,-2.42,0.0,1438.5279999999998,852.569,1110.158,775.29,59.938667,35.523708,46.256583,32.30375,0.038792,>0<1
1.0,0.8333333333333334,0.0,0.0,0.0,97,4.931527,11,0,4,0.846,1,0.273,0.204,-2.77,0.24,336.152,184.232,276.42,189.83900000000003,30.559273,16.748364000000002,25.129091,17.258091,0.018545,>1<2
1.0,0.16666666666666666,0.0,0.0,0.0,98,6.387042,9,-2,2,0.856,0,0.556,0.364,1.57,0.0,191.093,126.369,158.502,136.21200000000002,21.232556,14.041,17.611333,15.134667000000002,0.040444,>1<2
0.0,0.0,0.0,0.0,0.0,99,5.568771,8,1,5,0.728,2,0.875,0.911,-5.09,0.0,467.969,236.942,415.129,249.14,58.496125,29.61775,51.891125,31.1425,0.113875,>0<1
0.0,0.0,0.0,0.0,0.0,101,6.496726,5,-2,2,0.882,0,0.8,0.778,-0.89,0.0,177.08599999999996,105.413,141.765,102.596,35.4172,21.0826,28.353,20.5192,0.1556,>0<1
1.0,1.0,0.8333333333333334,0.0,0.0,98,5.398221,15,-1,3,0.852,0,0.333,0.077,0.93,0.0,591.616,364.287,466.725,361.468,39.441067,24.2858,31.115,24.097867,0.005133,>2<3
1.0,0.9166666666666666,0.0,0.0,0.0,99,5.645124,8,0,2,0.7659999999999999,0,0.25,0.0,-1.25,0.0,300.867,162.541,254.057,170.90400000000002,37.608375,20.317625,31.757125,21.363000000000003,0.0,>1<2
1.0,1.0,1.0,0.9166666666666666,0.36363636363636365,98,10.597649,14,-4,6,0.82,1,0.35700000000000004,0.133,-5.46,0.36,599.506,373.128,461.033,370.826,42.821857,26.652,32.930929,26.487571000000006,0.0095,>4<50
1.0,0.3333333333333333,0.0,0.0,0.0,99,7.508453999999999,19,4,8,0.845,0,0.947,0.934,-5.33,0.0,675.1039999999998,373.026,579.8330000000002,386.65,35.531789,19.632947,30.517526,20.35,0.049158,>1<2
0.0,0.0,0.0,0.0,0.0,101,3.695364,3,0,0,0.961,0,0.333,0.211,-0.14,0.0,180.728,87.42,166.149,97.72,60.242667,29.14,55.383,32.573333,0.070333,>0<1
1.0,1.0,1.0,0.5833333333333334,0.0,99,5.7975900000000005,16,1,3,0.909,1,0.375,0.253,-2.08,0.71,412.80800000000005,263.499,344.24,282.45,25.8005,16.468688,21.515,17.653125,0.015813,>3<4
1.0,0.4166666666666667,0.0,0.0,0.0,101,5.238179,9,0,2,0.95,0,0.556,0.35600000000000004,-0.42,0.0,292.627,161.498,248.763,157.252,32.514111,17.944222,27.640333,17.472444,0.039556,>1<2
1.0,0.08333333333333333,0.0,0.0,0.0,101,5.067289,10,2,4,0.6990000000000001,3,0.6,0.467,-4.77,0.0,209.004,93.642,203.80900000000003,108.19,20.9004,9.3642,20.3809,10.819,0.0467,>1<2
0.0,0.0,0.0,0.0,0.0,99,6.199328,8,-1,1,0.903,0,0.875,0.8440000000000001,0.54,0.0,132.058,93.481,86.194,69.09899999999999,16.50725,11.685125,10.77425,8.637375,0.1055,>0<1
1.0,1.0,1.0,0.4166666666666667,0.0,99,7.1862270000000015,14,-1,3,0.894,0,0.429,0.203,0.3,0.0,424.319,286.413,313.701,226.279,30.3085,20.458071,22.407214,16.162785999999997,0.0145,>3<4
1.0,0.0,0.0,0.0,0.0,101,5.009652,13,1,3,0.826,1,0.846,0.873,-2.4,0.0,668.052,351.476,648.1419999999998,463.073,51.388615,27.036615,49.857077,35.621,0.06715399999999999,>1<2
1.0,1.0,0.3333333333333333,0.0,0.0,99,6.065764,10,3,5,0.7040000000000001,3,0.5,0.365,-5.51,0.0,613.564,297.791,569.696,338.99300000000005,61.3564,29.7791,56.9696,33.8993,0.0365,>2<3
1.0,1.0,0.5,0.0,0.0,101,4.323928,10,-2,2,0.901,0,0.6,0.407,0.98,0.0,138.638,99.616,96.309,73.90899999999998,13.8638,9.9616,9.6309,7.3909,0.0407,>2<3
1.0,0.5,0.0,0.0,0.0,99,6.508471,10,-1,1,0.882,0,0.4,0.245,0.73,0.59,119.395,68.531,113.513,82.031,11.9395,6.8531,11.3513,8.2031,0.0245,>1<2
1.0,1.0,0.5,0.0,0.0,101,5.23295,11,-1,1,0.904,0,0.636,0.524,-0.35,0.0,187.742,128.768,153.045,136.156,17.067455,11.706182,13.913182,12.377818,0.047636000000000005,>2<3
0.125,0.0,0.0,0.0,0.0,101,5.451727,9,0,2,0.888,0,0.778,0.7020000000000001,0.09,0.0,136.26,78.318,110.485,77.61399999999998,15.14,8.702,12.276111,8.623778,0.078,>0<1
1.0,1.0,0.9166666666666666,0.0,0.0,99,6.606178999999999,15,0,4,0.841,1,0.667,0.59,-1.18,0.0,468.859,305.461,330.6430000000001,232.399,31.257267,20.364067,22.042867,15.493267,0.039333,>2<3
1.0,1.0,1.0,0.5,0.0,99,5.0706760000000015,15,3,7,0.7609999999999999,2,0.4,0.31,-7.55,0.0,726.77,356.61300000000006,654.71,389.733,48.451333,23.7742,43.647333,25.9822,0.020667,>3<4
1.0,0.4166666666666667,0.0,0.0,0.0,101,4.963986,10,0,4,0.7509999999999999,1,0.6,0.569,-3.09,0.0,509.783,262.904,437.332,251.414,50.9783,26.2904,43.7332,25.1414,0.0569,>1<2
1.0,1.0,0.16666666666666666,0.0,0.0,99,5.965358,14,-3,5,0.81,1,0.5710000000000001,0.5,-2.37,0.0,644.444,362.48800000000006,525.136,370.732,46.031714,25.892,37.509714,26.480857,0.035714,>2<3
0.875,0.9166666666666666,0.4166666666666667,0.0,0.0,101,6.098707,7,-2,2,0.741,1,0.857,0.821,0.61,0.0,425.733,292.35,246.977,184.005,60.819,41.764286,35.282429,26.286429,0.117286,>2<3
1.0,1.0,1.0,0.5833333333333334,0.0,98,7.505928999999999,12,-1,5,0.695,1,0.417,0.16899999999999998,-1.96,0.0,747.301,458.099,0.0,0.0,62.275083,38.174917,0.0,0.0,0.014083000000000004,>3<4
1.0,1.0,0.8333333333333334,0.0,0.0,101,5.28878,12,3,3,0.8240000000000001,1,0.333,0.065,-1.0,0.71,179.361,128.141,121.136,104.054,14.94675,10.678417,10.094667,8.671167,0.005417,>2<3
1.0,1.0,0.9166666666666666,0.0,0.0,101,6.144233,12,-2,4,0.835,0,0.5,0.408,-2.36,0.0,797.666,617.286,0.0,0.0,66.472167,51.4405,0.0,0.0,0.034,>3<4
